,advisories,appId,app_id,app_view_url,apple_watch_enabled,apple_watch_icon,bundle_id,buys_ads,canonical_country,categories,content_rating,delta,downloads_revenue_date,eula_url,feature_graphic,global_rating_count,humanized_name,humanized_worldwide_last_month_downloads,humanized_worldwide_last_month_revenue,icon,iconUrl,icon_url,id,imessage_enabled,imessage_icon,in_app_purchases,name,os,price,privacy_policy_url,publisher_address,publisher_country,publisher_email,publisher_id,publisher_name,publisher_profile_url,rank,rating,rating_count,rating_count_for_current_version,rating_for_current_version,release_date,short_description,shows_ads,support_url,updated_date,url,valid_countries,version,website_url
86,[],1089225191.0,1089225191.0,/ios/us/playdemic/app/golf-clash/1089225191/,,,com.playdemic.golf,True,US,"[6014, 6004, 7015, 7016]",4+,-5.0,2020-02-17T00:00:00Z,,,3684504.0,Golf Clash,"{'downloads': 200000, 'downloads_rounded': 200, 'prefix': None, 'string': '200k', 'units': 'k'}","{'prefix': '$', 'revenue': 5000000, 'revenue_rounded': 5, 'string': '$5m', 'units': 'm'}",https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/8b/4e/da/8b4eda0a-42f7-f7e9-8eb6-753b7c481ae3/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/8b/4e/da/8b4eda0a-42f7-f7e9-8eb6-753b7c481ae3/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/8b/4e/da/8b4eda0a-42f7-f7e9-8eb6-753b7c481ae3/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png/150x150bb.png,1089225191.0,,,True,Golf Clash,ios,0.0,https://playdemic.helpshift.com/a/golf-clash/?s=privacy-policy-and-terms-of-service&f=privacy-policy,,US,,505151958.0,Playdemic,/ios/publisher/playdemic/505151958,29.0,4.5,2037855.0,28565.0,4.5,2017-01-18T16:59:39Z,,True,https://playdemic.helpshift.com/,2020-01-16T00:00:00Z,https://apps.apple.com/US/app/id1089225191?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",2.37.2,
87,"['Infrequent/Mild Alcohol, Tobacco, or Drug Use or References', 'Infrequent/Mild Sexual Content and Nudity', 'Infrequent/Mild Mature/Suggestive Themes', 'Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Simulated Gambling', 'Infrequent/Mild Profanity or Crude Humor', 'Infrequent/Mild Realistic Violence', 'Infrequent/Mild Horror/Fear Themes']",376510438.0,376510438.0,/ios/us/hulu-llc/app/hulu-stream-tv-shows-movies/376510438/,,,com.hulu.plus,True,US,"[6016, 6012]",12+,-1.0,2020-02-17T00:00:00Z,,https://is1-ssl.mzstatic.com/image/thumb/Features113/v4/c8/e2/d1/c8e2d181-49f2-3d1b-d38c-ff285efb5e64/source/4320x1080.png,1217149.0,Hulu: Stream TV shows,"{'downloads': 1000000, 'downloads_rounded': 1, 'prefix': None, 'string': '1m', 'units': 'm'}","{'prefix': '$', 'revenue': 8000000, 'revenue_rounded': 8, 'string': '$8m', 'units': 'm'}",https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/63/1f/1a/631f1a87-3cae-6179-a527-71a94e0356c0/HuluAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/63/1f/1a/631f1a87-3cae-6179-a527-71a94e0356c0/HuluAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/63/1f/1a/631f1a87-3cae-6179-a527-71a94e0356c0/HuluAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,376510438.0,,,True,Hulu: Stream TV shows & movies,ios,0.0,http://www.hulu.com/privacy,,US,,376510441.0,"Hulu, LLC",/ios/publisher/hulu-llc/376510441,30.0,4.5,1213393.0,15.0,4.0,2010-06-29T18:39:25Z,,True,https://www.hulu.com/help,2020-02-19T00:00:00Z,https://apps.apple.com/US/app/id376510438?l=en,['US'],6.11,http://www.hulu.com/start
88,[],575154654.0,575154654.0,/ios/us/paul-salameh/app/pou/575154654/,,,me.pou.app,True,US,"[6014, 7015, 7009]",4+,-6.0,2020-02-17T00:00:00Z,,,40019.0,Pou,"{'downloads': 10000, 'downloads_rounded': 10, 'prefix': None, 'string': '10k', 'units': 'k'}","{'prefix': '$', 'revenue': 40000, 'revenue_rounded': 40, 'string': '$40k', 'units': 'k'}",https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/95/dc/89/95dc8954-6060-af23-687d-87208c3f4c1e/AppIcon-1x_U007emarketing-85-220-3.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/95/dc/89/95dc8954-6060-af23-687d-87208c3f4c1e/AppIcon-1x_U007emarketing-85-220-3.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/95/dc/89/95dc8954-6060-af23-687d-87208c3f4c1e/AppIcon-1x_U007emarketing-85-220-3.png/150x150bb.png,575154654.0,,,True,Pou,ios,1.99,http://help.pou.me/privacy-policy.php,,Lebanon,,575154657.0,Paul Salameh,/ios/publisher/paul-salameh/575154657,30.0,4.5,4868.0,682.0,4.5,2012-11-26T19:41:27Z,,True,http://help.pou.me,2018-05-25T00:00:00Z,https://apps.apple.com/US/app/id575154654?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.4.77,http://pou.me
89,[],327630330.0,327630330.0,/ios/us/dropbox/app/dropbox/327630330/,,,com.getdropbox.Dropbox,True,US,"[6007, 6002]",4+,-1.0,2020-02-17T00:00:00Z,,,246661.0,Dropbox,"{'downloads': 1000000, 'downloads_rounded': 1, 'prefix': None, 'string': '1m', 'units': 'm'}","{'prefix': '$', 'revenue': 8000000, 'revenue_rounded': 8, 'string': '$8m', 'units': 'm'}",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/7c/d2/28/7cd228f9-26da-8686-c054-9ecb948f621d/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/7c/d2/28/7cd228f9-26da-8686-c054-9ecb948f621d/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/7c/d2/28/7cd228f9-26da-8686-c054-9ecb948f621d/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,327630330.0,True,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/77/94/f2/7794f20f-2ea6-d182-0542-9150361c0c79/iMessage_App_Icon-0-0-1x_U007emarketing-0-0-0-0-0-3-sRGB-0-0-0-GLES2_U002c0-512MB-85-181-0-0.png/768x1024bb.png,True,Dropbox,ios,0.0,https://www.dropbox.com/privacy,,US,,327630333.0,Dropbox,/ios/publisher/dropbox/327630333,30.0,4.0,78125.0,49.0,3.5,2009-09-29T20:44:23Z,,True,https://www.dropbox.com/help/mobile,2020-02-13T00:00:00Z,https://apps.apple.com/US/app/id327630330?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",176.2,https://www.dropbox.com
90,"['Infrequent/Mild Sexual Content and Nudity', 'Infrequent/Mild Profanity or Crude Humor', 'Frequent/Intense Mature/Suggestive Themes']",333903271.0,333903271.0,/ios/us/twitter-inc/app/twitter/333903271/,,,com.atebits.Tweetie2,True,US,"[6009, 6005]",17+,2.0,2020-02-17T00:00:00Z,,,8541748.0,Twitter,"{'downloads': 5000000, 'downloads_rounded': 5, 'prefix': None, 'string': '5m', 'units': 'm'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/6b/df/b0/6bdfb025-a4fb-ea1e-a593-99814bf1f6a6/ProductionAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/6b/df/b0/6bdfb025-a4fb-ea1e-a593-99814bf1f6a6/ProductionAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/6b/df/b0/6bdfb025-a4fb-ea1e-a593-99814bf1f6a6/ProductionAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,333903271.0,,,,Twitter,ios,0.0,https://twitter.com/privacy,,US,,296415947.0,"Twitter, Inc.",/ios/publisher/twitter-inc/296415947,31.0,4.5,2515862.0,5283.0,5.0,2009-10-09T19:50:00Z,,True,https://support.twitter.com/articles/20169906,2020-02-19T00:00:00Z,https://apps.apple.com/US/app/id333903271?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",8.9,http://twitter.com/download/iphone
91,"['Frequent/Intense Horror/Fear Themes', 'Infrequent/Mild Cartoon or Fantasy Violence']",941143328.0,941143328.0,/ios/us/clickteam-llc/app/five-nights-at-freddy-s-2/941143328/,,,com.scottgames.fnaf2,,US,"[6014, 7015, 7017]",12+,3.0,2020-02-17T00:00:00Z,,,39752.0,Five Nights,"{'downloads': 20000, 'downloads_rounded': 20, 'prefix': None, 'string': '20k', 'units': 'k'}","{'prefix': '$', 'revenue': 90000, 'revenue_rounded': 90, 'string': '$90k', 'units': 'k'}",https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/44/1f/df/441fdfb0-492d-e076-99eb-37ec5f008763/AppIcon-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/44/1f/df/441fdfb0-492d-e076-99eb-37ec5f008763/AppIcon-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/44/1f/df/441fdfb0-492d-e076-99eb-37ec5f008763/AppIcon-0-1x_U007emarketing-0-85-220-10.png/150x150bb.png,941143328.0,,,True,Five Nights at Freddy's 2,ios,2.99,https://www.clickteam.com/privacy-policy,,,,1438432084.0,"Clickteam, LLC",/ios/publisher/clickteam-llc/1438432084,31.0,4.5,21800.0,828.0,4.5,2014-11-20T05:08:48Z,,True,https://service.clickteam.com/open.php?topicId=19,2019-10-31T00:00:00Z,https://apps.apple.com/US/app/id941143328?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",2.0.1,
92,"['Infrequent/Mild Mature/Suggestive Themes', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References', 'Frequent/Intense Cartoon or Fantasy Violence']",1035712810.0,1035712810.0,/ios/us/warner-bros/app/game-of-thrones-conquest/1035712810/,,,com.wb.GoT.Conquest,True,US,"[6014, 7017, 7014]",12+,11.0,2020-02-17T00:00:00Z,,https://is2-ssl.mzstatic.com/image/thumb/Features118/v4/5c/fa/0b/5cfa0b8f-31b5-d54b-b662-6be0141ada09/source/4320x1080.png,150517.0,Game of Thrones,"{'downloads': 100000, 'downloads_rounded': 100, 'prefix': None, 'string': '100k', 'units': 'k'}","{'prefix': '$', 'revenue': 9000000, 'revenue_rounded': 9, 'string': '$9m', 'units': 'm'}",https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/9a/af/6c/9aaf6c63-6ed0-4dc3-a96f-1c0ed0f68aa4/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/9a/af/6c/9aaf6c63-6ed0-4dc3-a96f-1c0ed0f68aa4/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/9a/af/6c/9aaf6c63-6ed0-4dc3-a96f-1c0ed0f68aa4/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/150x150bb.png,1035712810.0,,,True,Game of Thrones: Conquest™,ios,0.0,https://policies.warnerbros.com/privacy,,US,,298372283.0,Warner Bros.,/ios/publisher/warner-bros/298372283,31.0,4.5,58123.0,187.0,4.5,2017-10-17T20:22:47Z,,True,https://hbogamessupport.wbgames.com/hc/en-us/requests/new,2020-02-13T00:00:00Z,https://apps.apple.com/US/app/id1035712810?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",3.2.256488,
93,"['Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Profanity or Crude Humor']",1492035864.0,1492035864.0,/ios/us/geisha-tokyo-inc/app/mix-paint/1492035864/,,,com.mix.color.paint.game,,US,"[6014, 7003, 7012]",9+,-1.0,2020-02-17T00:00:00Z,,,6287.0,Mix & Paint,"{'downloads': 20000, 'downloads_rounded': 20, 'prefix': None, 'string': '20k', 'units': 'k'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/f2/d1/61/f2d16199-2b27-fc14-ba44-ad471baf2dba/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/f2/d1/61/f2d16199-2b27-fc14-ba44-ad471baf2dba/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/f2/d1/61/f2d16199-2b27-fc14-ba44-ad471baf2dba/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,1492035864.0,,,,Mix & Paint,ios,0.0,https://www.geishatokyo.com/privacy.html,,Japan,,304321146.0,Geisha Tokyo Inc.,/ios/publisher/geisha-tokyo-inc/304321146,32.0,4.5,6926.0,686.0,4.5,2019-12-19T05:49:58Z,,,https://www.geishatokyo.com,2020-02-20T00:00:00Z,https://apps.apple.com/US/app/id1492035864?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.8,https://www.geishatokyo.com/
94,[],1484622401.0,1484622401.0,/ios/us/valerii-martynov/app/religion-inc/1484622401/,,,com.gamefirst.religioninc,,US,"[6014, 7015, 7017]",4+,-3.0,2020-02-17T00:00:00Z,,,78.0,Religion,"{'downloads': 1000, 'downloads_rounded': 5, 'prefix': '< ', 'string': '< 5k', 'units': 'k'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/71/84/d2/7184d21a-5382-a368-79ae-9c0b61191290/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/71/84/d2/7184d21a-5382-a368-79ae-9c0b61191290/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/71/84/d2/7184d21a-5382-a368-79ae-9c0b61191290/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,1484622401.0,,,,Religion inc.,ios,0.99,http://gamefirst.ru/privacy.htm,,,,1082649117.0,Valerii Martynov,/ios/publisher/valerii-martynov/1082649117,32.0,3.5,20.0,13.0,3.5,2019-11-06T00:04:41Z,,,https://www.facebook.com/Religion-inc-110999083657022/,2020-02-15T00:00:00Z,https://apps.apple.com/US/app/id1484622401?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.5,
95,['Frequent/Intense Simulated Gambling'],485126024.0,485126024.0,/ios/us/double-down-interactive-llc/app/doubledown-casino-slots-games/485126024/,,,com.doubledowninteractive.DDCasino,True,US,"[6014, 7006, 6016, 7005]",17+,3.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=vn&id=485126024,https://is1-ssl.mzstatic.com/image/thumb/Features117/v4/ee/9c/df/ee9cdfbd-53d0-515d-57a0-61cc91d68959/source/4320x1080.png,738332.0,DoubleDown Casino Slots Games,"{'downloads': 100000, 'downloads_rounded': 100, 'prefix': None, 'string': '100k', 'units': 'k'}","{'prefix': '$', 'revenue': 10000000, 'revenue_rounded': 10, 'string': '$10m', 'units': 'm'}",https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/d7/6b/9d/d76b9ddb-c0d4-5b0c-a295-ff9802c703c9/AppIcon-0-1x_U007emarketing-0-0-85-220-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/d7/6b/9d/d76b9ddb-c0d4-5b0c-a295-ff9802c703c9/AppIcon-0-1x_U007emarketing-0-0-85-220-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/d7/6b/9d/d76b9ddb-c0d4-5b0c-a295-ff9802c703c9/AppIcon-0-1x_U007emarketing-0-0-85-220-7.png/150x150bb.png,485126024.0,,,True,DoubleDown Casino Slots Games,ios,0.0,http://www.doubledowninteractive.com/privacy/index.html,,US,,485126027.0,Double Down Interactive LLC,/ios/publisher/double-down-interactive-llc/485126027,32.0,4.5,586246.0,5526.0,4.5,2012-03-01T19:32:50Z,,True,http://support.doubledowncasino.com/,2020-02-12T00:00:00Z,https://apps.apple.com/US/app/id485126024?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",4.5.48,
